file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_skew-high_seed2.csv,skew,high,2,TabNet_d4,2000,44,88,0.723159896,0.718616566,0.649231792,0.642123175,2.413588631,-0.201633857,-0.143435628,0.721665921,0.76505132,0.741576666,0.733223388
syn_skew-high_seed3.csv,skew,high,3,TabNet_native,2000,44,88,0.737448368,0.730251451,0.71056934,0.701865924,4.588003937,-0.046233977,0.02653189,0.768477873,0.807368535,0.749974746,0.761908447
syn_skew-high_seed3.csv,skew,high,3,TabNet_d4,2000,44,88,0.718125403,0.712690447,0.698918706,0.69080572,3.121765954,-0.175860844,-0.033918051,0.609319975,0.763988351,0.7183444,0.749107775
syn_skew-high_seed4.csv,skew,high,4,TabNet_native,2000,44,88,0.701241413,0.685539251,0.639501405,0.63366381,4.396369863,-0.416501605,-0.243175091,0.707691769,0.813233872,0.698792379,0.768169637
syn_skew-high_seed4.csv,skew,high,4,TabNet_d4,2000,44,88,0.680094723,0.669064102,0.635531584,0.630069381,3.295670492,-0.580201744,-0.490927697,0.649662966,0.753999171,0.689356436,0.767876779
syn_skew-low_seed0.csv,skew,low,0,TabNet_native,2000,44,88,0.730470526,0.731608613,0.750964831,0.745613667,2.987432162,-0.552866863,-0.699049832,0.567470965,0.773502035,0.519785603,0.72972444
syn_skew-low_seed0.csv,skew,low,0,TabNet_d4,2000,44,88,0.715366651,0.722319925,0.75043535,0.745475332,2.405867168,-0.943822394,-0.99816127,0.563789667,0.739107409,0.524574991,0.735572966
syn_skew-low_seed1.csv,skew,low,1,TabNet_native,2000,44,88,0.770101841,0.769452775,0.769985089,0.763390772,1.606799577,-0.446389112,-0.143466276,0.75016493,0.763592275,0.712110488,0.737386251
syn_skew-low_seed1.csv,skew,low,1,TabNet_d4,2000,44,88,0.760694531,0.76070063,0.763161201,0.757181337,1.462729442,-0.465196376,-0.333073849,0.617122046,0.704636957,0.678467351,0.724471036
syn_skew-low_seed2.csv,skew,low,2,TabNet_native,2000,44,88,0.700442544,0.692671376,0.678444478,0.669192805,3.16881557,-0.408849923,-0.253408703,0.76407256,0.708250177,0.750534673,0.732918088
syn_skew-low_seed2.csv,skew,low,2,TabNet_d4,2000,44,88,0.680260691,0.674601059,0.669541517,0.661212651,2.611381769,-0.347383808,-0.390424098,0.732509333,0.675475869,0.740734498,0.727040816
syn_skew-low_seed3.csv,skew,low,3,TabNet_native,2000,44,88,0.731271963,0.721789875,0.722364494,0.70603403,2.764154951,-0.094568745,-0.033784076,0.654643179,0.725745025,0.625651086,0.687956076
syn_skew-low_seed3.csv,skew,low,3,TabNet_d4,2000,44,88,0.712071796,0.70735275,0.717105532,0.701468072,2.243980014,-0.521582252,-0.484304012,0.634148734,0.645053117,0.61920028,0.6551457
syn_skew-low_seed4.csv,skew,low,4,TabNet_native,2000,44,88,0.75745833,0.749517388,0.739484067,0.724309447,4.555882268,-0.078942631,-0.184995912,0.711770507,0.737711565,0.697929294,0.694507756
syn_skew-low_seed4.csv,skew,low,4,TabNet_d4,2000,44,88,0.741889696,0.738351567,0.735916925,0.721428697,3.340444225,-0.388460537,-0.466227158,0.670382395,0.677561051,0.688210389,0.671279373
